,Cycle_Index,Discharge Time (m),Min. Voltage Charg. (V),Charging time (m),Battery ID,yhat,resid
4556,245,32.4,3.47,144.7385,5,32.13595341462939,0.26404658537060754
4557,246,32.4,3.472,144.7385,5,32.109620255196866,0.29037974480313267
4558,247,32.4,3.472,145.339,5,32.137696466047565,0.26230353395243355
4559,248,32.2,3.472,144.739,5,32.074545790798076,0.1254542092019264
4560,249,32.2,3.472,144.7375,5,32.0568755747997,0.14312442520030544
4561,250,32.2,3.472,144.738,5,32.039357340285875,0.16064265971412794
4562,251,32.2,3.4730000000000003,145.33849999999998,5,32.063045086362784,0.13695491363721857
4563,252,32.2,3.4739999999999998,144.7385,5,31.995505946339524,0.20449405366047912
4564,253,32.2,3.475,145.33849999999998,5,32.0191556970453,0.18084430295470355
4565,254,32.160333333333334,3.793,146.53333333333333,5,30.696863940992618,1.4634693923407163
4566,255,32.2,3.7880000000000003,145.9381666666667,5,30.656022878199686,1.5439771218003173
4567,256,32.2,3.477,145.33866666666665,5,31.957722742966567,0.24227725703343594
4568,257,32.2,3.4739999999999998,145.33916666666667,5,31.953369902774075,0.24663009722592832
4569,258,32.2,3.4739999999999998,145.33866666666665,5,31.93577567751797,0.26422432248203265
4570,259,32.2,3.472,144.73916666666668,5,31.88143992718718,0.31856007281282217
4571,260,32.2,3.4730000000000003,145.33916666666667,5,31.905089677892956,0.2949103221070466
4572,261,32.2,3.4730000000000003,145.33966666666666,5,31.887571443379127,0.3124285566208762
4573,262,32.2,3.4730000000000003,145.33716666666666,5,31.86982523663848,0.33017476336152285
4574,263,32.0,3.4730000000000003,145.33766666666668,5,31.85230700212465,0.14769299787534962
4575,264,32.0,3.4730000000000003,144.73916666666668,5,31.789270312988574,0.21072968701142614
4576,265,32.0,3.475,145.33866666666665,5,31.80849360354944,0.1915063964505599
4577,266,32.0,3.4739999999999998,145.33916666666667,5,31.795363833809393,0.20463616619060687
4578,267,32.0,3.475,145.939,5,31.819000919391453,0.1809990806085473
4579,268,32.0,3.475,145.33933333333334,5,31.755875574389396,0.24412442561060388
4580,269,32.0,3.475,145.97766666666666,5,31.786826768322793,0.2131732316772066
4581,270,32.0,3.4760000000000004,145.93933333333334,5,31.761969095210205,0.23803090478979527
4582,271,32.0,3.4760000000000004,145.339,5,31.6987930897133,0.30120691028670166
4583,272,31.8,3.477,145.33883333333333,5,31.676835729930843,0.12316427006915731
4584,273,31.8,3.477,145.93699999999998,5,31.70473462904956,0.09526537095043963
4585,274,31.8,3.478,144.7385,5,31.591715029775187,0.2082849702248133
4586,275,31.8,3.4789999999999996,144.92116666666666,5,31.5836513107052,0.21634868929480078
4587,276,31.8,3.4789999999999996,144.73933333333335,5,31.552277430850044,0.24772256914995694
4588,277,31.8,3.478,144.73833333333332,5,31.53903367499658,0.26096632500341954
4589,278,31.759833333333333,3.7960000000000003,145.6,5,30.191424336642875,1.568408996690458
4590,279,31.8,3.7910000000000004,144.739,5,30.130382401528717,1.6696175984712838
4591,280,31.8,3.483,144.7385,5,31.464435326596508,0.3355646734034927
4592,281,31.8,3.4819999999999998,144.139,5,31.40571111149194,0.3942888885080613
4593,282,31.8,3.4810000000000003,144.1385,5,31.39250535100961,0.4074946489903901
4594,283,31.6,3.4810000000000003,144.1385,5,31.37494912112465,0.2250508788753507
4595,284,31.6,3.4819999999999998,144.139,5,31.353042421837046,0.24695757816295583
4596,285,31.5995,3.483,143.53900000000002,5,31.285503281813778,0.3139967181862211
4597,286,31.6,3.484,144.13966666666664,5,31.309203693014407,0.29079630698559455
4598,287,31.6,3.483,144.139,5,31.295985267408373,0.3040147325916287
4599,288,31.6,3.485,143.53650000000002,5,31.223867685755643,0.37613231424435867
4600,289,31.4,3.485,143.54166666666666,5,31.206704074705762,0.19329592529423678
4601,290,31.4,3.485,142.9385,5,31.14331276210574,0.2566872378942584
4602,291,31.4,3.485,144.1385,5,31.216945422949816,0.18305457705018213
4603,292,31.4,3.485,144.13966666666664,5,31.19947784893084,0.20052215106915838
4604,293,31.4,3.485,143.5385,5,31.136238517815368,0.2637614821846306
4605,294,31.4,3.487,143.54166666666666,5,31.110145995733376,0.28985400426662267
4606,295,31.4235,3.486,144.175,5,31.145105700729193,0.2783942992708077
4607,296,31.4,3.487,143.53900000000002,5,31.074830893984053,0.3251691060159452
4608,297,31.2,3.487,143.54016666666666,5,31.057363319965074,0.1426366800349257
4609,298,31.2,3.487,143.53900000000002,5,31.039718434214127,0.16028156578587271
4610,299,31.1995,3.487,143.53900000000002,5,31.02216220432916,0.17733779567084085
4611,300,31.2,3.486,142.93800000000002,5,30.96332400311118,0.23667599688882035
4612,301,31.2,3.487,143.53966666666665,5,30.98710040505408,0.21289959494592026
4613,302,31.16033333333333,3.8,144.78333333333333,5,29.690461854118016,1.469871479215314
4615,304,31.6,3.489,160.34033333333335,5,32.20234991655305,-0.6023499165530453
4616,305,31.8,3.491,144.73966666666666,5,30.990510517148145,0.8094894828518555
4617,306,31.8,3.49,144.73866666666666,5,30.977266761294683,0.8227332387053181
4618,307,31.8,3.488,144.73716666666667,5,30.968373474843865,0.8316265251561354
4619,308,31.8,3.487,144.73916666666668,5,30.95535769121723,0.8446423087827704
4620,309,31.8,3.487,144.13916666666668,5,30.892207015967745,0.9077929840322554
4621,310,31.8,3.487,144.73916666666668,5,30.920245231447296,0.8797547685527043
4622,311,31.8,3.487,144.73916666666668,5,30.902689001562337,0.8973109984376642
4623,312,31.6,3.487,144.73866666666666,5,30.885094776306232,0.7149052236937692
4625,314,31.8,3.483,145.33716666666666,5,30.91301663488253,0.8869833651174694
4626,315,31.6,3.4810000000000003,144.73916666666668,5,30.858794870665147,0.7412051293348547
4627,316,31.6,3.487,144.13866666666667,5,30.769275411401853,0.830724588598148
4628,317,31.4,3.489,144.13883333333334,5,30.742954917093048,0.6570450829069507
4629,318,31.4,3.488,144.92633333333333,5,30.78962986152279,0.610370138477208
4630,319,31.4,3.489,144.73716666666667,5,30.75331025145051,0.6466897485494876
4631,320,31.4,3.489,144.13933333333335,5,30.69032422280929,0.7096757771907072
4633,322,31.4,3.488,145.33849999999998,5,30.750725792923614,0.6492742070763846
4634,323,31.4,3.49,144.13883333333334,5,30.63322907300948,0.7667709269905174
4635,324,31.2,3.491,143.53699999999998,5,30.565550616625377,0.6344493833746228
4636,325,31.2,3.49,142.93983333333333,5,30.50700371325278,0.6929962867472206
4637,326,31.2,3.491,143.5385,5,30.53055214296886,0.6694478570311375
4638,327,31.039833333333334,3.795,144.55,5,29.25576725766548,1.7840660756678552
4639,328,31.0,3.7939999999999996,143.5385,5,29.16573485674394,1.8342651432560615
4640,329,30.8,3.4989999999999997,144.738,5,30.53392663048164,0.26607336951835947
4641,330,31.0,3.502,143.5385,5,30.412054110917435,0.5879458890825653
4642,331,31.2,3.4960000000000004,142.939,5,30.375272219681754,0.8247277803182449
4643,332,31.0,3.4939999999999998,143.53900000000002,5,30.412087364708878,0.5879126352911221
4644,333,31.0,3.4930000000000003,143.53966666666665,5,30.398970260092533,0.6010297399074673
4645,334,31.0,3.4939999999999998,142.93966666666665,5,30.331431120069272,0.6685688799307279
4646,335,31.06566666666667,3.495,142.9385,5,30.309397769544546,0.7562688971221228
4647,336,31.0,3.495,142.939,5,30.291879535030716,0.7081204649692836
4648,337,30.8,3.495,142.9385,5,30.274285309774612,0.5257146902253886
4649,338,30.8,3.4960000000000004,142.93966666666665,5,30.252429270981857,0.547570729018144
4650,339,30.8,3.495,142.339,5,30.1936164000113,0.6063835999886997
4651,340,30.8,3.4960000000000004,142.9375,5,30.21715216460366,0.5828478353963398
4652,341,30.8,3.4960000000000004,142.33849999999998,5,30.154077480096454,0.6459225199035465
4653,342,30.8,3.497,142.93800000000002,5,30.1776892354311,0.6223107645689012
4654,343,30.8,3.497,142.9385,5,30.160171000917266,0.6398289990827344
4655,344,30.6,3.497,142.9385,5,30.142614771032306,0.45738522896769496
4656,345,30.6,3.498,142.33800000000002,5,30.075037635637905,0.5249623643620964
4657,346,30.6,3.4989999999999997,142.33849999999998,5,30.053130936350293,0.5468690636497087
4658,347,30.6,3.498,142.339,5,30.04000116661025,0.5599988333897521
4659,348,30.6,3.4989999999999997,141.739,5,29.972462026586985,0.6275379734130162
4660,349,30.6,3.498,142.33849999999998,5,30.004850711469178,0.5951492885308234
4661,350,30.6,3.4989999999999997,142.33966666666666,5,29.982994672676426,0.6170053273235752
4662,351,30.360333333333333,3.799,143.85,5,28.763670361739273,1.5966629715940606
4663,352,30.6,3.803,144.73916666666668,5,28.796128707764666,1.8038712922353355
4664,353,30.6,3.502,143.53699999999998,5,30.00814683744984,0.5918531625501622
4665,354,30.6,3.4989999999999997,143.13233333333335,5,29.973005081512586,0.6269949184874157
4666,355,30.6,3.498,142.93916666666667,5,29.945158438018762,0.6548415619812396
4667,356,30.6,3.4989999999999997,142.93866666666665,5,29.923175747988886,0.6768242520111158
4668,357,30.6,3.498,143.53866666666667,5,29.95560242824222,0.6443975717577821
4669,358,30.6,3.498,143.53866666666667,5,29.938046198357252,0.6619538016427491
4670,359,30.6,3.498,142.93933333333334,5,29.87494618360262,0.7250538163973808
4671,360,30.4,3.4989999999999997,144.13866666666667,5,29.944139719178068,0.45586028082193053
4672,361,30.540833333333335,3.4989999999999997,143.53916666666666,5,29.881027039299717,0.6598062940336185
4673,362,30.4,3.5,142.93916666666667,5,29.813487899276456,0.5865121007235423
4674,363,30.4,3.502,142.33866666666665,5,29.741522299108272,0.6584777008917264
4676,381,29.8,3.51,141.73933333333335,5,29.344858658119012,0.45514134188098865
4677,382,29.8,3.509,140.5385,5,29.24043867666022,0.559561323339782
4678,383,29.8,3.51,141.1385,5,29.264088427366,0.5359115726339994
4679,384,29.8,3.51,141.138,5,29.246494202109897,0.5535057978901037
4680,385,29.8,3.511,140.53699999999998,5,29.178879071344355,0.621120928655646
4681,386,29.8,3.51,141.1385,5,29.211419737711108,0.5885802622888932
4682,387,29.6,3.51,141.1385,5,29.19386350782614,0.40613649217386083
4683,388,29.6,3.511,140.5385,5,29.126324367802873,0.4736756321971285
4684,389,29.6,3.511,139.93699999999998,5,29.063059706439983,0.5369402935600185
4685,390,29.6,3.511,141.137,5,29.136692367284056,0.46330763271594577
4686,391,29.6,3.512,140.53966666666665,5,29.069355869240187,0.5306441307598142
4687,392,29.6,3.513,140.53883333333334,5,29.04734784896289,0.5526521510371118
4688,393,29.6,3.512,141.13883333333334,5,29.07977452921622,0.5202254707837817
4689,394,29.6,3.512,140.53900000000002,5,29.016636519090447,0.5833634809095543
4690,395,29.6,3.512,141.17183333333332,5,29.04716976394134,0.5528302360586608
4691,396,29.4,3.512,140.53966666666665,5,28.981574719815367,0.418425280184632
4692,397,29.4,3.512,140.5385,5,28.963929834064412,0.4360701659355861
4693,398,29.319833333333335,3.812,144.2,5,27.908074274882786,1.4117590584505493
4696,401,30.0,3.477,166.33916666666667,5,31.007912992776056,-1.0079129927760562
4697,402,30.041,3.5239999999999996,143.53816666666668,5,29.051434003929426,0.9895659960705743
4698,403,30.0,3.5239999999999996,142.33866666666665,5,28.942726878686553,1.0572731213134468
4699,404,30.0315,3.523,142.13333333333333,5,28.913955681161735,1.1175443188382665
4700,405,30.0,3.522,141.73916666666668,5,28.870834898470804,1.1291651015291961
4701,406,30.0,3.522,142.93916666666667,5,28.944467559314877,1.0555324406851234
4702,407,29.8,3.5210000000000004,142.93916666666667,5,28.931299794203692,0.8687002057963085
4703,408,29.8,3.52,142.93916666666667,5,28.918132029092504,0.8818679709074964
4704,409,29.8,3.52,142.33866666666665,5,28.85494335847188,0.9450566415281223
4705,410,29.8,3.52,142.93766666666667,5,28.882905583209165,0.9170944167908353
4706,411,29.8,3.52,142.93866666666665,5,28.865425344066473,0.9345746559335275
4707,412,29.6,3.5210000000000004,141.73916666666668,5,28.752329754049825,0.8476702459501766
4708,413,29.6,3.5210000000000004,142.33866666666665,5,28.780329974158246,0.8196700258417557
4709,414,29.6,3.523,141.73883333333333,5,28.708415034484915,0.8915849655150865
4710,415,29.4,3.522,140.53933333333333,5,28.604096374015825,0.7959036259841739
4711,416,29.4,3.523,141.13933333333335,5,28.627746124721604,0.7722538752783947
4712,417,29.4,3.523,141.1385,5,28.610126569218075,0.789873430781924
4713,418,29.4,3.523,141.13933333333335,5,28.59263366495167,0.8073663350483287
4714,419,29.2,3.5239999999999996,140.53900000000002,5,28.52506919468099,0.6749308053190077
4715,420,29.2,3.525,140.5385,5,28.503086504651105,0.6969134953488947
4716,421,29.0,3.525,141.1385,5,28.53112472013066,0.46887527986934074
4717,422,28.8,3.529,141.139,5,28.496052626521713,0.3039473734782874
4718,423,28.8,3.531,140.53883333333334,5,28.424112356600965,0.3758876433990359
4719,424,28.84016666666667,3.8169999999999997,143.50033333333334,5,27.37650178466029,1.463664882006377
4720,425,28.8,3.813,142.3375,5,27.288134845729253,1.5118651542707475
4721,426,28.8,3.533,141.7385,5,28.453830297880128,0.3461697021198731
4722,427,28.8,3.534,141.139,5,28.386329153227997,0.4136708467720034
4723,428,28.6,3.534,141.1385,5,28.368734927971893,0.23126507202810842
4724,429,28.6,3.534,140.53900000000002,5,28.305622248093552,0.294377751906449
4725,430,28.6,3.534,140.56666666666666,5,28.290168428744835,0.3098315712551667
4726,431,28.6,3.534,140.5385,5,28.270471792952478,0.32952820704752384
4727,432,28.8,3.533,138.739,5,28.120558687118873,0.6794413128811279
4728,433,28.8,3.529,139.33800000000002,5,28.16607477095127,0.6339252290487316
4729,434,28.8,3.528,139.33849999999998,5,28.15294500121122,0.6470549987887821
4730,435,28.8,3.528,139.3375,5,28.135312780583984,0.6646872194160167
4731,436,28.8,3.528,139.33849999999998,5,28.11783254144129,0.682167458558709
4732,437,28.6,3.529,139.33849999999998,5,28.095887846782546,0.5041121532174557
4733,438,28.720333333333333,3.529,139.939,5,28.12396405763324,0.5963692757000914
4734,439,28.6,3.53,139.55366666666666,5,28.072737596951505,0.5272624030484963
4735,440,28.6,3.53,139.939,5,28.08446313308953,0.5155368669104732
4736,441,28.4,3.53,138.739,5,27.97571801247553,0.4242819875244699
4737,442,28.4,3.531,139.33800000000002,5,27.99929177243903,0.400708227560969
4738,443,28.4,3.531,139.33849999999998,5,27.9817735379252,0.41822646207479863
4739,444,28.4,3.531,139.33800000000002,5,27.964179312669103,0.43582068733089585
4740,445,28.4,3.532,139.33849999999998,5,27.942272613381494,0.45772738661850454
4741,446,29.512999999999998,3.531,138.1385,5,27.837915957541263,1.6750840424587352
4742,447,29.2,3.502,142.339,5,28.26682431901867,0.9331756809813285
4743,448,28.4,3.8110000000000004,146.06666666666666,5,27.176500630986833,1.2234993690131652
4744,449,28.4,3.825,145.93866666666665,5,27.087779079257864,1.312220920742135
4745,450,28.2,3.555,142.33966666666666,5,27.981617656848346,0.21838234315165295
4746,451,28.2,3.5389999999999997,140.53916666666666,5,27.897455531879146,0.30254446812085334
4747,452,28.4,3.5380000000000003,139.93866666666665,5,27.838655326032296,0.561344673967703
4748,453,28.4,3.534,139.93916666666667,5,27.838690950613593,0.5613090493864057
4749,454,28.4,3.534,139.11366666666666,5,27.75840436298127,0.6415956370187281
4750,455,28.4,3.533,139.93866666666665,5,27.807928960246297,0.5920710397537015
4751,456,28.4,3.532,139.93916666666667,5,27.794799190506257,0.6052008094937413
4752,457,28.4,3.532,139.93916666666667,5,27.77724296062129,0.6227570393787083
4753,458,28.2,3.533,139.9385,5,27.755247605467694,0.44475239453230486
4754,459,28.2,3.532,139.93866666666665,5,27.742092505480223,0.45790749451977675
4755,460,28.2,3.533,139.93866666666665,5,27.720147810821476,0.4798521891785228
4756,461,28.2,3.533,139.9381666666667,5,27.702553585565376,0.49744641443462356
4757,462,28.2,3.534,139.93883333333332,5,27.680659551401483,0.5193404485985162
4759,465,27.8,3.5460000000000003,136.33916666666667,5,27.301787942521546,0.49821205747845454
4760,466,27.8,3.5380000000000003,138.137,5,27.45595812031211,0.34404187968788946
4761,467,27.8,3.537,138.73866666666666,5,27.488511451802566,0.31148854819743477
4762,468,27.8,3.5380000000000003,138.73916666666668,5,27.466604752514964,0.33339524748503635
4763,469,27.8,3.537,138.73916666666668,5,27.453436987403776,0.34656301259622424
4764,470,27.8,3.537,138.73866666666666,5,27.435842762147672,0.36415723785232856
4765,471,27.6,3.537,139.33916666666667,5,27.46391897299837,0.13608102700163016
4766,472,27.6,3.537,139.33916666666667,5,27.446362743113404,0.15363725688659713
4767,473,27.6,3.5389999999999997,138.73866666666666,5,27.374397142945224,0.22560285705477767
4768,474,27.6,3.5389999999999997,139.33916666666667,5,27.402473353795923,0.19752664620407856
4769,475,27.6,3.5410000000000004,139.33916666666667,5,27.376140194363394,0.22385980563660723
4770,476,27.6,3.5410000000000004,139.33866666666665,5,27.35854596910729,0.24145403089271156
4771,477,27.4,3.54,138.73883333333333,5,27.2997964237553,0.10020357624469867
4772,478,27.565333333333335,3.54,139.33933333333334,5,27.327872634605992,0.2374606987273431
4773,479,27.4005,3.54,138.73883333333333,5,27.264683963985366,0.135816036014635
4774,480,27.4,3.54,138.13933333333335,5,27.201571284107025,0.19842871589297317
4775,481,27.4,3.54,138.13933333333335,5,27.18401505422206,0.21598494577794014
4776,482,27.4,3.542,138.739,5,27.20325100990663,0.19674899009336855
4777,483,27.4,3.542,138.73883333333333,5,27.185682114897958,0.21431788510204086
4778,484,27.2,3.542,138.73933333333335,5,27.168163880384128,0.03183611961587118
4779,485,27.2,3.542,138.1398333333333,5,27.105051200505777,0.09494879949422241
4780,486,27.293666666666663,3.542,138.1365,5,27.08724166814657,0.20642499852009166
4781,487,27.040166666666668,3.84,143.03366666666668,5,26.13406226571598,0.9061044009506887
4784,490,27.8,3.553,141.73816666666667,5,27.242436959519388,0.5575630404806127
4785,491,28.0,3.551,141.13866666666667,5,27.188101209188595,0.811898790811405
4786,492,28.0,3.548,141.13866666666667,5,27.183710373624972,0.8162896263750277
4787,493,28.0,3.5469999999999997,141.73816666666667,5,27.21609905850717,0.7839009414928313
4788,494,27.8,3.548,141.73866666666666,5,27.194192359219564,0.6058076407804371
4789,495,27.8,3.548,141.90016666666668,5,27.18890863421188,0.6110913657881198
4790,496,27.8,3.548,141.73916666666668,5,27.15911789482077,0.6408821051792302
4791,497,27.8,3.549,140.54083333333335,5,27.04611096067011,0.7538890393298914
4792,498,27.750999999999998,3.549,141.13916666666668,5,27.07402252491254,0.6769774750874582
4793,499,27.6,3.549,139.93866666666665,5,26.965239408927395,0.634760591072606
4794,500,27.6,3.549,139.93866666666665,5,26.947683179042432,0.6523168209575694
4795,501,27.4,3.549,138.73933333333335,5,26.838988718923275,0.5610112810767234
4796,502,27.4,3.55,139.33883333333333,5,26.862600474257917,0.5373995257420816
4797,503,27.4,3.549,139.33849999999998,5,26.849407378899308,0.5505926211006908
4798,504,27.4,3.55,139.339,5,26.8275006796117,0.5724993203882995
4799,505,28.642666666666667,3.55,138.739,5,26.764350004362214,1.878316662304453
4800,506,28.4,3.52,142.33933333333334,5,27.152039720125167,1.2479602798748317
4801,507,28.2,3.523,142.3185,5,27.119734955454813,1.080265044545186
4802,508,28.2,3.5260000000000002,142.33933333333334,5,27.090596471712562,1.1094035282874373
4803,509,28.2,3.5260000000000002,142.93699999999998,5,27.118457375460142,1.081542624539857
4804,510,28.2,3.5260000000000002,141.737,5,27.009712254846136,1.1902877451538636
4805,511,28.0,3.5269999999999997,140.53883333333334,5,26.896717985819194,1.103282014180806
4806,512,27.719833333333334,3.83,147.0,5,26.040445780436556,1.6793875528967774
4807,513,28.060333333333332,3.8280000000000003,144.738,5,25.859775421074904,2.2005579122584287
4808,514,28.0,3.533,141.737,5,26.90876808188983,1.0912319181101715
4809,515,28.0,3.529,142.33849999999998,5,26.954474142577908,1.045525857422092
4810,516,28.0,3.529,141.7385,5,26.891323467328426,1.1086765326715735
4811,517,28.0,3.528,142.337,5,26.923636161468348,1.0763638385316519
4812,518,28.0,3.528,141.739,5,26.860637467703413,1.1393625322965875
4813,519,28.0,3.529,141.73966666666666,5,26.83874343353952,1.1612565664604801
4814,520,28.0,3.529,141.7385,5,26.82109854778857,1.1789014522114307
4815,521,27.8,3.53,141.139,5,26.75359740313644,1.0464025968635617
4816,522,27.8,3.529,142.33849999999998,5,26.831580533383157,0.9684194666168437
4817,523,27.8,3.529,141.7375,5,26.7683538673914,1.0316461326086
4818,524,27.8,3.531,142.33849999999998,5,26.78769114406567,1.0123088559343323
4819,525,27.8,3.53,142.9385,5,26.820117824319006,0.979882175680995
4820,526,27.8,3.53,141.73966666666666,5,26.71146135957099,1.088538640429011
4821,527,27.6,3.53,141.7375,5,26.69374048307776,0.9062595169222405
4822,528,27.6,3.531,141.139,5,26.62631532916791,0.9736846708320925
4823,529,27.6,3.532,141.739,5,26.649965079873688,0.9500349201263134
4824,530,27.6,3.532,141.737,5,26.63225686850417,0.9677431314958298
4825,531,27.6,3.533,141.139,5,26.564869709965457,1.0351302900345445
4826,532,27.6,3.532,141.739,5,26.597296390218794,1.0027036097812072
4827,533,27.6,3.533,141.139,5,26.529757250195527,1.0702427498044749
4828,534,27.4,3.533,141.139,5,26.512201020310563,0.8877989796894354
4829,535,27.1995,3.533,142.41566666666668,5,26.591659638062332,0.6078403619376687
4830,536,26.96033333333333,3.842,147.11666666666667,5,25.575300272510717,1.3850330608226145
4832,538,27.4,3.5389999999999997,141.625,5,26.452576812873296,0.9474231871267023
4833,539,27.4,3.535,141.1385,5,26.415604945967043,0.9843950540329551
4834,540,27.4,3.535,142.33966666666666,5,26.489326262677107,0.9106737373228917
4835,541,27.4,3.535,141.7385,5,26.42608693156164,0.9739130684383603
4836,542,27.4,3.536,141.7385,5,26.404142236902892,0.9958577630971064
4837,543,27.4,3.536,141.775,5,26.389359669110938,1.0106403308890606
4838,544,27.4,3.535,141.7375,5,26.37334225116447,1.0266577488355288
4839,545,27.2,3.536,141.13966666666664,5,26.30596775774946,0.8940322422505389
4840,546,27.2,3.536,141.7375,5,26.33384132662076,0.866158673379239
4841,547,27.2,3.536,141.1375,5,26.270690651371275,0.929309348628724
4842,548,27.2,3.537,142.3375,5,26.339934847441572,0.8600651525584269
4843,549,27.2,3.537,141.13966666666664,5,26.231354373435828,0.9686456265641716
4844,550,27.2,3.5389999999999997,141.7385,5,26.250527003501844,0.9494729964981552
4845,551,27.2,3.5380000000000003,141.1385,5,26.19176479302613,1.0082352069738683
4846,552,27.0,3.5389999999999997,141.7365,5,26.215262562247364,0.7847374377526357
4847,553,27.0,3.5389999999999997,141.1385,5,26.15226386848243,0.8477361315175713
4848,554,27.0,3.54,141.1385,5,26.13031917382368,0.8696808261763209
4849,555,27.0,3.5389999999999997,141.13966666666664,5,26.117240064578482,0.8827599354215181
4850,556,27.0,3.5389999999999997,140.5375,5,26.05392474272074,0.9460752572792615
4851,557,27.0,3.542,141.1385,5,26.06887355462123,0.9311264453787693
4852,558,26.6,3.5410000000000004,140.53966666666665,5,26.01020000001151,0.5897999999884931
4853,559,26.4,3.545,140.53966666666665,5,25.975089911031432,0.4249100889685664
4854,560,26.519833333333334,3.8510000000000004,145.83333333333334,5,25.016933119722328,1.5029002136110066
4855,561,26.9615,3.843,142.9385,5,24.8145040742675,2.146995925732501
4856,562,26.8,3.548,140.53966666666665,5,25.9092558270552,0.8907441729447996
4857,563,26.8,3.545,139.9375,5,25.85910589951879,0.9408941004812093
4858,564,26.895833333333332,3.5439999999999996,140.5385,5,25.8916085705144,1.0042247628189322
4859,565,26.8,3.5469999999999997,139.9385,5,25.81529250094358,0.9847074990564195
4860,566,26.8,3.5460000000000003,139.3375,5,25.756454299725597,1.0435457002744037
4861,567,26.8,3.545,139.9385,5,25.78895697072121,1.0110430292787917
4862,568,26.6,3.545,141.1385,5,25.862589631565285,0.7374103684347162
4863,569,26.7865,3.5469999999999997,139.33849999999998,5,25.6994731360392,1.0870268639608014
4864,570,26.6,3.545,139.9375,5,25.73621229032404,0.863787709675961
4865,571,26.6,3.545,139.93966666666665,5,25.718820707047335,0.8811792929526661
4866,572,26.6,3.545,139.9385,5,25.701175821296385,0.8988241787036166
4867,573,26.6,3.545,139.9385,5,25.68361959141142,0.91638040858858
4868,574,26.6,3.5460000000000003,140.41033333333334,5,25.69752986198238,0.9024701380176197
4869,575,26.6,3.5460000000000003,139.33966666666666,5,25.598612877369174,1.0013871226308275
4870,576,26.6,3.5460000000000003,139.33849999999998,5,25.580967991618223,1.019032008381778
4871,577,26.6,3.5460000000000003,140.5385,5,25.6546006524623,0.9453993475377018
4872,578,26.4,3.5460000000000003,140.53966666666665,5,25.63713307844332,0.7628669215566788
4873,579,26.4,3.548,140.5385,5,25.610711263144815,0.789288736855184
4874,580,26.525,3.5469999999999997,140.53966666666665,5,25.597632153899614,0.9273678461003847
4875,581,26.2,3.548,139.93966666666665,5,25.53009301387635,0.6699069861236495
4876,582,26.0,3.55,139.93966666666665,5,25.50375985444383,0.49624014555616824
4877,583,26.0,3.554,140.53966666666665,5,25.514244210828267,0.48575578917173345
4878,584,25.83966666666667,3.858,145.13333333333333,5,24.511670829474784,1.3279958371918852
4881,587,26.8,3.565,145.33866666666665,5,25.760425750950734,1.0395742490492665
4882,588,26.8,3.5589999999999997,142.93866666666665,5,25.586822528250362,1.2131774717496384
4883,589,27.0,3.557,143.53816666666668,5,25.623599677906338,1.3764003220936623
4884,590,27.0,3.556,144.13866666666667,5,25.65606435353081,1.3439356464691912
4885,591,26.8,3.557,142.93866666666665,5,25.542930768143023,1.2570692318569776
4886,592,26.8,3.555,144.13916666666668,5,25.625378353905795,1.1746216460942058
4887,593,26.8,3.555,143.53916666666666,5,25.56222767865631,1.2377723213436909
4888,594,26.8,3.556,143.53866666666667,5,25.540244988626434,1.2597550113735672
4889,595,26.6,3.556,142.93983333333333,5,25.47718296924293,1.1228170307570728
4890,596,26.6,3.556,142.33916666666667,5,25.413981633498597,1.1860183665014041
4891,597,26.631833333333336,3.557,142.9425,5,25.437884686678622,1.1939486466547145
4892,598,26.4,3.557,142.33666666666667,5,25.3742907320992,1.0257092679007975
4893,599,26.4,3.557,142.93883333333332,5,25.402493594187018,0.997506405812981
4894,600,26.4,3.557,141.73933333333335,5,25.293786468944152,1.1062135310558467
4895,601,26.4,3.5580000000000003,142.33849999999998,5,25.317372894031365,1.0826271059686334
4896,602,26.2,3.5580000000000003,141.73933333333335,5,25.254285544400442,0.9457144555995569
4897,603,26.2,3.5580000000000003,141.1385,5,25.191071543532395,1.0089284564676042
4898,604,26.2,3.5589999999999997,140.87033333333332,5,25.148748664820452,1.051251335179547
4899,605,26.2,3.5589999999999997,140.53933333333333,5,25.10603949924273,1.0939605007572695
4900,606,26.0,3.56,141.139,5,25.129663919701084,0.870336080298916
4901,607,26.0,3.56,139.33933333333334,5,24.97534968396998,1.0246503160300193
4902,608,26.0,3.56,139.93933333333334,5,25.003387899449535,0.9966121005504647
4903,609,25.64016666666667,3.862,146.767,5,24.179354765884177,1.4608119007824918
4904,610,26.0,3.862,144.139,5,23.96209486530261,2.0379051346973895
4905,611,26.0,3.5639999999999996,140.53699999999998,5,24.978582484332076,1.021417515667924
4906,612,26.0,3.562,141.1385,5,25.0155116154726,0.9844883845273991
4907,613,26.0,3.5610000000000004,140.5375,5,24.956673414254617,1.0433265857453833
4908,614,26.0,3.5610000000000004,141.139,5,24.984825615847587,1.015174384152413
4909,615,26.049500000000002,3.56,140.54016666666666,5,24.926152061237868,1.1233479387621337
4910,616,26.0,3.5610000000000004,140.53900000000002,5,24.904118710713135,1.095881289286865
4911,617,25.8,3.562,139.9385,5,24.836541575318737,0.9634584246812636
4912,618,25.8,3.563,141.138,5,24.905747776017897,0.8942522239821038
4913,619,25.8,3.562,139.93699999999998,5,24.801315129435395,0.9986848705646061
